MSFT,59265,101003,Market Capitalisation,2009-08-07,164708.92
MSFT,59265,101003,Share Price,2009-08-10,18.38
MSFT,59265,101003,Market Capitalisation,2009-08-10,163729.04
MSFT,59265,101003,Share Price,2009-08-11,18.15
MSFT,59265,101003,Market Capitalisation,2009-08-11,161680.2
MSFT,59265,101003,Share Price,2009-08-12,18.47
MSFT,59265,101003,Market Capitalisation,2009-08-12,164530.76
MSFT,59265,101003,Share Price,2009-08-13,18.54
MSFT,59265,101003,Market Capitalisation,2009-08-13,165154.32
MSFT,59265,101003,Share Price,2009-08-14,18.59
MSFT,59265,101003,Market Capitalisation,2009-08-14,165599.72
MSFT,59265,101003,Share Price,2009-08-17,18.25
MSFT,59265,101003,Market Capitalisation,2009-08-17,162571.0
MSFT,59265,101003,Share Price,2009-08-18,18.61
MSFT,59265,101003,Market Capitalisation,2009-08-18,165777.88
MSFT,59265,101003,Share Price,2009-08-19,18.66
MSFT,59265,101003,Market Capitalisation,2009-08-19,166223.28
MSFT,59265,101003,Share Price,2009-08-20,18.68
MSFT,59265,101003,Market Capitalisation,2009-08-20,166401.44
MSFT,59265,101003,Share Price,2009-08-21,19.26
MSFT,59265,101003,Market Capitalisation,2009-08-21,171568.08
MSFT,59265,101003,Share Price,2009-08-24,19.44
MSFT,59265,101003,Market Capitalisation,2009-08-24,173171.52
MSFT,59265,101003,Share Price,2009-08-25,19.44
MSFT,59265,101003,Market Capitalisation,2009-08-25,173171.52
MSFT,59265,101003,Share Price,2009-08-26,19.37
MSFT,59265,101003,Market Capitalisation,2009-08-26,172547.96
MSFT,59265,101003,Share Price,2009-08-27,19.48
MSFT,59265,101003,Market Capitalisation,2009-08-27,173527.84
MSFT,59265,101003,Share Price,2009-08-28,19.48
MSFT,59265,101003,Market Capitalisation,2009-08-28,173527.84
MSFT,59265,101003,Market Capitalisation,2009-08-29,173527.84
MSFT,59265,101003,Market Capitalisation,2009-08-30,173527.84
MSFT,59265,101003,Share Price,2009-08-31,19.45
MSFT,59265,101003,Market Capitalisation,2009-08-31,173260.6
MSFT,59265,101003,Share Price,2009-09-01,18.94
MSFT,59265,101003,Market Capitalisation,2009-09-01,168717.52
MSFT,59265,101003,Share Price,2009-09-02,18.83
MSFT,59265,101003,Market Capitalisation,2009-09-02,167737.64
MSFT,59265,101003,Share Price,2009-09-03,19.03
MSFT,59265,101003,Market Capitalisation,2009-09-03,169519.24
MSFT,59265,101003,Share Price,2009-09-04,19.43
MSFT,59265,101003,Market Capitalisation,2009-09-04,173082.44
MSFT,59265,101003,Market Capitalisation,2009-09-05,173082.44
MSFT,59265,101003,Share Price,2009-09-08,19.59
MSFT,59265,101003,Market Capitalisation,2009-09-08,174507.72
MSFT,59265,101003,Share Price,2009-09-09,19.55
MSFT,59265,101003,Market Capitalisation,2009-09-09,174151.4
MSFT,59265,101003,Share Price,2009-09-10,19.73
MSFT,59265,101003,Market Capitalisation,2009-09-10,175754.84
MSFT,59265,101003,Share Price,2009-09-11,19.62
MSFT,59265,101003,Market Capitalisation,2009-09-11,174774.96
MSFT,59265,101003,Share Price,2009-09-14,19.73
MSFT,59265,101003,Market Capitalisation,2009-09-14,175754.84
MSFT,59265,101003,Share Price,2009-09-15,19.89
MSFT,59265,101003,Market Capitalisation,2009-09-15,177180.12
MSFT,59265,101003,Share Price,2009-09-16,19.89
MSFT,59265,101003,Market Capitalisation,2009-09-16,177180.12
MSFT,59265,101003,Share Price,2009-09-17,19.97
MSFT,59265,101003,Market Capitalisation,2009-09-17,177892.76
MSFT,59265,101003,Share Price,2009-09-18,19.93
MSFT,59265,101003,Market Capitalisation,2009-09-18,177536.44
MSFT,59265,101003,Share Price,2009-09-21,19.97
MSFT,59265,101003,Market Capitalisation,2009-09-21,177892.76
MSFT,59265,101003,Share Price,2009-09-22,20.34
MSFT,59265,101003,Market Capitalisation,2009-09-22,181188.72
MSFT,59265,101003,Share Price,2009-09-23,20.29
MSFT,59265,101003,Market Capitalisation,2009-09-23,180743.32
MSFT,59265,101003,Share Price,2009-09-24,20.47
MSFT,59265,101003,Market Capitalisation,2009-09-24,182346.76
MSFT,59265,101003,Share Price,2009-09-25,20.16
MSFT,59265,101003,Market Capitalisation,2009-09-25,179585.28
MSFT,59265,101003,Market Capitalisation,2009-09-26,179585.28
MSFT,59265,101003,Market Capitalisation,2009-09-27,179585.28
MSFT,59265,101003,Share Price,2009-09-28,20.38
MSFT,59265,101003,Market Capitalisation,2009-09-28,181545.04
MSFT,59265,101003,Share Price,2009-09-29,20.32
MSFT,59265,101003,Market Capitalisation,2009-09-29,181010.56
MSFT,59265,101003,Share Price,2009-09-30,20.30
MSFT,59265,101003,Common Shares Outstanding,2009-09-30,8900000.00
MSFT,59265,101003,Avg. Basic Shares Outstanding,2009-09-30,8914000.00
MSFT,59265,101003,Avg. Diluted Shares Outstanding,2009-09-30,8983000.00
MSFT,59265,101003,Market Capitalisation,2009-09-30,180670.0
MSFT,59265,101003,Share Price,2009-10-01,19.63
MSFT,59265,101003,Market Capitalisation,2009-10-01,174707.0
MSFT,59265,101003,Share Price,2009-10-02,19.70
MSFT,59265,101003,Market Capitalisation,2009-10-02,175330.0
MSFT,59265,101003,Market Capitalisation,2009-10-03,175330.0
MSFT,59265,101003,Market Capitalisation,2009-10-04,175330.0
MSFT,59265,101003,Share Price,2009-10-05,19.44
MSFT,59265,101003,Market Capitalisation,2009-10-05,173016.0
MSFT,59265,101003,Share Price,2009-10-06,19.82
MSFT,59265,101003,Market Capitalisation,2009-10-06,176398.0
MSFT,59265,101003,Share Price,2009-10-07,19.81
MSFT,59265,101003,Market Capitalisation,2009-10-07,176309.0
MSFT,59265,101003,Share Price,2009-10-08,20.26
MSFT,59265,101003,Market Capitalisation,2009-10-08,180314.0
MSFT,59265,101003,Share Price,2009-10-09,20.16
MSFT,59265,101003,Market Capitalisation,2009-10-09,179424.0
MSFT,59265,101003,Market Capitalisation,2009-10-10,179424.0
MSFT,59265,101003,Market Capitalisation,2009-10-11,179424.0
MSFT,59265,101003,Share Price,2009-10-12,20.30
